OCCUR_DATE,BORO,LOCATION_DESC,STATISTICAL_MURDER_FLAG,Latitude,Longitude,zipcode
08/21/2020,BROOKLYN,,False,40.57599182,-73.99060585,11224
08/21/2020,BRONX,,False,40.81786546,-73.88799389,10474
08/21/2020,BRONX,MULTI DWELL - APT BUILD,True,40.8460207,-73.88838021,10457
08/22/2020,QUEENS,,True,40.72160822,-73.75867648,11427
08/22/2020,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.827795,-73.89900251,10459
08/22/2020,BRONX,,True,40.81888064,-73.91927039,10451
08/22/2020,QUEENS,,False,40.70617887,-73.75806147,11423
08/22/2020,BROOKLYN,,False,40.68419426,-73.91608565,11233
08/22/2020,QUEENS,PVT HOUSE,False,40.71054795,-73.75550581,11423
08/22/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,True,40.57462754,-73.99197122,11224
08/22/2020,MANHATTAN,,False,40.80518732,-73.94921933,10027
08/22/2020,BROOKLYN,,False,40.67873124,-73.9529883,11216
08/22/2020,MANHATTAN,,False,40.79315334,-73.93749791,10029
08/22/2020,BRONX,,False,40.88455645,-73.83233845,10475
08/22/2020,BROOKLYN,HOSPITAL,False,40.65422368,-73.91156363,11212
08/22/2020,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.827795,-73.89900251,10459
08/22/2020,BRONX,,False,40.80468209,-73.88582216,10474
08/22/2020,QUEENS,,True,40.72160822,-73.75867648,11427
08/22/2020,BROOKLYN,,False,40.6519466,-73.92939471,11203
08/22/2020,BRONX,,False,40.85395,-73.9146777,10453
08/22/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.6980793,-73.94531657,11206
08/23/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.57503125,-73.98988199,11224
08/23/2020,BRONX,GROCERY/BODEGA,False,40.87524528,-73.85106234,10469
08/23/2020,BRONX,GROCERY/BODEGA,False,40.87524528,-73.85106234,10469
08/23/2020,QUEENS,PVT HOUSE,False,40.71274362,-73.73988012,11429
08/23/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,True,40.57503125,-73.98988199,11224
08/23/2020,BRONX,,False,40.86948245,-73.88625325,10458
08/23/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,True,40.67213395,-73.90749761,11212
08/23/2020,QUEENS,,True,40.70597872,-73.7426603,11429
08/23/2020,BROOKLYN,,False,40.6407842,-73.95724075,11226
08/23/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.66451547,-73.90659127,11212
08/23/2020,BROOKLYN,,False,40.6407842,-73.95724075,11226
08/23/2020,QUEENS,PVT HOUSE,False,40.71274362,-73.73988012,11429
08/23/2020,BROOKLYN,,False,40.6407842,-73.95724075,11226
08/23/2020,BROOKLYN,,False,40.6407842,-73.95724075,11226
08/23/2020,BRONX,MULTI DWELL - APT BUILD,False,40.84500971,-73.87947894,10460
08/24/2020,QUEENS,MULTI DWELL - PUBLIC HOUS,True,40.60977721,-73.75061519,11096
08/24/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.66293151,-73.919704,11212
08/24/2020,BRONX,,False,40.83772939,-73.92761827,10452
08/24/2020,BROOKLYN,MULTI DWELL - APT BUILD,False,40.68773229,-73.93749012,11221
08/24/2020,QUEENS,,False,40.70323928,-73.78107958,11433
08/24/2020,BROOKLYN,MULTI DWELL - APT BUILD,False,40.68773229,-73.93749012,11221
08/24/2020,QUEENS,,False,40.70323928,-73.78107958,11433
08/24/2020,MANHATTAN,,False,40.74479228,-73.99329119,10098
08/24/2020,BROOKLYN,,False,40.66251934,-73.92701203,11213
08/25/2020,MANHATTAN,MULTI DWELL - PUBLIC HOUS,False,40.79819367,-73.9673499,10024
08/25/2020,QUEENS,,True,40.76174421,-73.87308707,11369
08/25/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.65188819,-73.89586451,11239
08/26/2020,BROOKLYN,,False,40.65865241,-73.91373809,11212
08/26/2020,QUEENS,,False,40.69276331,-73.75081326,11412
08/26/2020,BROOKLYN,,True,40.64116385,-73.94514184,11203
08/26/2020,BROOKLYN,,False,40.64116385,-73.94514184,11203
08/26/2020,QUEENS,,False,40.69293854,-73.80845876,11435
08/26/2020,BRONX,,False,40.89926166,-73.85033051,10466
08/27/2020,BROOKLYN,,False,40.67504458,-73.89667443,11207
08/27/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,True,40.69740026,-73.95130203,11206
08/27/2020,BRONX,,False,40.86510084,-73.90292394,10468
08/27/2020,MANHATTAN,,False,40.80097601,-73.9531767,10026
08/27/2020,BRONX,,False,40.88012459,-73.90228023,10463
08/28/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.69608661,-73.9464296,11206
08/28/2020,BROOKLYN,,True,40.67956927,-73.89890026,11207
08/28/2020,BRONX,MULTI DWELL - APT BUILD,False,40.82816137,-73.91813401,10456
08/28/2020,BROOKLYN,,False,40.65051316,-73.93798808,11203
08/28/2020,BRONX,,False,40.83535375,-73.88475224,10459
08/28/2020,BRONX,,True,40.83535375,-73.88475224,10459
08/28/2020,BROOKLYN,,False,40.66622952,-73.88957728,11207
08/28/2020,BRONX,,False,40.83535375,-73.88475224,10459
08/28/2020,BRONX,,True,40.83535375,-73.88475224,10459
08/28/2020,BRONX,,False,40.83535375,-73.88475224,10459
08/28/2020,BRONX,,True,40.83535375,-73.88475224,10459
08/29/2020,BROOKLYN,,False,40.66254287,-73.89829168,11212
08/29/2020,BROOKLYN,MULTI DWELL - APT BUILD,False,40.68768506,-73.94767652,11216
08/29/2020,BRONX,,True,40.82774448,-73.90438223,10456
08/29/2020,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.81710699,-73.90507198,10455
08/29/2020,BROOKLYN,MULTI DWELL - APT BUILD,False,40.64725797,-73.95569561,11226
08/29/2020,BRONX,,False,40.82774448,-73.90438223,10456
08/29/2020,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.81710699,-73.90507198,10455
08/29/2020,BROOKLYN,,False,40.6754115,-73.87191498,11208
08/29/2020,BRONX,,False,40.8389634,-73.86374781,10462
08/29/2020,BRONX,,False,40.88782111,-73.83129224,10475
08/29/2020,BRONX,,False,40.86575159,-73.90186321,10468
08/29/2020,BROOKLYN,,False,40.65815808,-73.9181809,11212
08/29/2020,BRONX,,False,40.84472598,-73.91226795,10453
08/29/2020,BRONX,,True,40.82774448,-73.90438223,10456
08/29/2020,BRONX,,False,40.82774448,-73.90438223,10456
08/30/2020,BROOKLYN,,False,40.64833888,-73.89937529,11236
08/30/2020,BROOKLYN,,False,40.69327327,-73.97359428,11205
08/30/2020,MANHATTAN,MULTI DWELL - PUBLIC HOUS,False,40.81054099,-73.94797844,10027
08/30/2020,BROOKLYN,,False,40.69327327,-73.97359428,11205
08/30/2020,QUEENS,,False,40.60673926,-73.75852447,11691
08/30/2020,QUEENS,,False,40.68849167,-73.85759655,11421
08/30/2020,MANHATTAN,MULTI DWELL - PUBLIC HOUS,False,40.81054099,-73.94797844,10027
08/30/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.69050475,-73.95900462,11205
08/30/2020,QUEENS,,False,40.60673926,-73.75852447,11691
08/30/2020,BROOKLYN,,False,40.68684757,-73.95820617,11238
08/30/2020,BROOKLYN,,False,40.63633348,-73.89892973,11236
08/30/2020,BROOKLYN,,False,40.66679462,-73.89651148,11207
08/30/2020,BROOKLYN,,True,40.64833888,-73.89937529,11236
08/30/2020,BROOKLYN,,True,40.68893686,-73.91910634,11221
08/30/2020,BRONX,,False,40.90379283,-73.85009941,10550
08/30/2020,BROOKLYN,,False,40.64946865,-73.95848319,11226
08/30/2020,BROOKLYN,,False,40.66081576,-73.90992146,11212
08/31/2020,BROOKLYN,,False,40.66771539,-73.90635474,11212
08/31/2020,BROOKLYN,,True,40.68333731,-73.93661719,11221
08/31/2020,STATEN ISLAND,MULTI DWELL - PUBLIC HOUS,False,40.6344128,-74.11896343,10310
08/31/2020,BRONX,,False,40.85443058,-73.90558873,10453
08/31/2020,BRONX,,False,40.84180657,-73.87938242,10460
08/31/2020,BRONX,,False,40.83129427,-73.89574047,10459
08/31/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.69501547,-73.97809388,11240
08/31/2020,MANHATTAN,,False,40.75869476,-73.98532469,10018
08/31/2020,BRONX,,False,40.81205383,-73.90950137,10455
08/31/2020,QUEENS,MULTI DWELL - PUBLIC HOUS,False,40.77379372,-73.93628198,11102
09/01/2020,BRONX,,True,40.84349148,-73.88979514,10457
09/01/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.66757467,-73.90729486,11212
09/01/2020,MANHATTAN,,True,40.80747207,-73.94579383,10027
09/01/2020,BROOKLYN,,False,40.69409828,-73.93426884,11221
09/01/2020,BRONX,,False,40.81539042,-73.90932523,10455
09/01/2020,BRONX,,False,40.87305634,-73.86621853,10467
09/01/2020,MANHATTAN,,True,40.80747207,-73.94579383,10027
09/01/2020,BROOKLYN,,False,40.68137316,-73.92107463,11233
09/01/2020,BROOKLYN,,True,40.69626553,-73.97395891,11205
09/01/2020,BROOKLYN,,False,40.65935785,-73.92826616,11212
09/01/2020,BROOKLYN,,False,40.66305448,-73.91097206,11212
09/02/2020,MANHATTAN,MULTI DWELL - PUBLIC HOUS,False,40.81409297,-73.95929699,10115
09/02/2020,MANHATTAN,,True,40.84569912,-73.9371917,10032
09/02/2020,MANHATTAN,MULTI DWELL - PUBLIC HOUS,True,40.7732062,-73.98557874,10019
09/02/2020,BROOKLYN,,True,40.67560948,-73.91934963,11233
09/02/2020,BROOKLYN,,False,40.66830014,-73.9546741,11225
09/02/2020,BROOKLYN,,True,40.65132317,-73.95696145,11226
09/02/2020,QUEENS,,False,40.60977721,-73.75061519,11096
09/02/2020,BROOKLYN,,False,40.67602727,-73.9485322,11216
09/03/2020,BRONX,PVT HOUSE,False,40.8972008,-73.84911934,10466
09/03/2020,BRONX,PVT HOUSE,False,40.8972008,-73.84911934,10466
09/03/2020,QUEENS,,True,40.74223907,-73.95884378,11109
09/03/2020,MANHATTAN,,False,40.74296405,-73.9822334,10010
09/03/2020,BROOKLYN,,False,40.68314119,-73.88258336,11207
09/03/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.67541832,-73.93753997,11213
09/03/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.67541832,-73.93753997,11213
09/04/2020,QUEENS,,False,40.70546784,-73.79489629,11433
09/04/2020,BRONX,,True,40.81740263,-73.88724027,10474
09/04/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.63276109,-73.88840229,11236
09/04/2020,BRONX,,False,40.83784212,-73.91962775,10452
09/04/2020,BRONX,,False,40.88993364,-73.85930232,10466
09/04/2020,BROOKLYN,,False,40.72696447,-73.95311618,11222
09/04/2020,QUEENS,PVT HOUSE,False,40.59768433,-73.79659775,11692
09/05/2020,BRONX,,False,40.85036734,-73.91725431,10453
09/05/2020,BROOKLYN,,False,40.64843482,-74.01583122,11220
09/05/2020,BROOKLYN,,False,40.672707,-73.87242442,11208
09/05/2020,BRONX,,False,40.85036734,-73.91725431,10453
09/05/2020,BROOKLYN,,True,40.62099575,-73.99012628,11204
09/06/2020,BROOKLYN,,False,40.68358181,-73.87245928,11208
09/06/2020,BRONX,,False,40.8660346,-73.89193587,10458
09/06/2020,BROOKLYN,,False,40.66493845,-73.9143932,11212
09/06/2020,QUEENS,,False,40.79441084,-73.80279391,11357
09/06/2020,QUEENS,,False,40.59372458,-73.77496091,11692
09/06/2020,QUEENS,,True,40.77776379,-73.84616902,11356
09/06/2020,BROOKLYN,,False,40.68358181,-73.87245928,11208
09/06/2020,BROOKLYN,,False,40.65652487,-73.9163617,11212
09/07/2020,BROOKLYN,,False,40.6662965,-73.95083789,11225
09/07/2020,MANHATTAN,COMMERCIAL BLDG,False,40.86621129,-73.91765761,10034
09/07/2020,BROOKLYN,,False,40.6662965,-73.95083789,11225
09/07/2020,BROOKLYN,,True,40.62829034,-74.01901607,11228
09/07/2020,MANHATTAN,COMMERCIAL BLDG,False,40.86621129,-73.91765761,10034
09/07/2020,MANHATTAN,COMMERCIAL BLDG,False,40.86621129,-73.91765761,10034
09/07/2020,BROOKLYN,,False,40.6662965,-73.95083789,11225
09/07/2020,BRONX,,False,40.86790205,-73.89563924,10468
09/07/2020,BROOKLYN,,False,40.6662965,-73.95083789,11225
09/07/2020,BRONX,,False,40.817494,-73.91037776,10455
09/08/2020,QUEENS,MULTI DWELL - PUBLIC HOUS,True,40.75746635,-73.94619097,10044
09/08/2020,QUEENS,,True,40.5988749,-73.76382253,11691
09/08/2020,QUEENS,,False,40.5988749,-73.76382253,11691
09/08/2020,BROOKLYN,,False,40.61889566,-73.92788438,11234
09/08/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.69811906,-73.94975122,11206
09/08/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,True,40.69050475,-73.95900462,11205
09/08/2020,QUEENS,,True,40.5988749,-73.76382253,11691
09/08/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.69050475,-73.95900462,11205
09/08/2020,QUEENS,,False,40.5988749,-73.76382253,11691
09/08/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.69811906,-73.94975122,11206
09/08/2020,BRONX,,False,40.83784212,-73.91962775,10452
09/08/2020,BROOKLYN,,False,40.66482773,-73.88830449,11207
09/09/2020,BROOKLYN,,False,40.68419426,-73.91608565,11233
09/09/2020,BRONX,RESTAURANT/DINER,False,40.81594607,-73.90761859,10455
09/09/2020,BROOKLYN,,False,40.67416927,-74.0021958,11231
09/10/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.66646531,-73.90410472,11212
09/10/2020,BRONX,,True,40.8362361,-73.88732083,10459
09/10/2020,BRONX,,True,40.88781064,-73.86045329,10470
09/10/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.66646531,-73.90410472,11212
09/10/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,True,40.66646531,-73.90410472,11212
09/10/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.66646531,-73.90410472,11212
09/10/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,True,40.66646531,-73.90410472,11212
09/10/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,True,40.66646531,-73.90410472,11212
09/10/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.70533919,-73.96400166,11211
09/10/2020,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.82303791,-73.91720994,10456
09/11/2020,BROOKLYN,MULTI DWELL - APT BUILD,False,40.66790844,-73.93259885,11213
09/11/2020,QUEENS,,True,40.70336544,-73.81483803,11435
09/11/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.6980793,-73.94531657,11206
09/11/2020,BRONX,,False,40.88484325,-73.85373896,10466
09/12/2020,QUEENS,PVT HOUSE,False,40.7070309,-73.74238618,11429
09/12/2020,QUEENS,,False,40.68477211,-73.77441861,11434
09/12/2020,MANHATTAN,MULTI DWELL - PUBLIC HOUS,False,40.83123796,-73.94322713,10039
09/12/2020,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.8228608,-73.91916462,10451
09/12/2020,BROOKLYN,,True,40.61925611,-74.0103203,11228
09/12/2020,MANHATTAN,MULTI DWELL - PUBLIC HOUS,False,40.72278825,-73.9813461,10009
09/12/2020,BROOKLYN,,False,40.66269413,-73.88830693,11207
09/12/2020,BRONX,MULTI DWELL - PUBLIC HOUS,True,40.8228608,-73.91916462,10451
09/12/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,True,40.69441301,-73.98084828,11240
09/12/2020,BRONX,,True,40.8473681,-73.90418211,10457
09/12/2020,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.81370961,-73.92318461,10454
09/12/2020,BRONX,,False,40.80812879,-73.92360647,10454
09/12/2020,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.8228608,-73.91916462,10451
09/12/2020,BRONX,MULTI DWELL - PUBLIC HOUS,True,40.8228608,-73.91916462,10451
09/12/2020,QUEENS,,True,40.71265682,-73.76829083,11423
09/13/2020,QUEENS,,False,40.6972931,-73.79444901,11433
09/13/2020,QUEENS,,False,40.69938621,-73.72831681,11411
09/13/2020,QUEENS,,True,40.69866469,-73.79119249,11433
09/13/2020,BRONX,,True,40.82491162,-73.86691309,10472
09/13/2020,BRONX,,True,40.82491162,-73.86691309,10472
09/13/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.69313928,-73.9360877,11221
09/13/2020,BRONX,MULTI DWELL - APT BUILD,False,40.82199589,-73.91501336,10456
09/14/2020,STATEN ISLAND,,False,40.63764544,-74.1612575,10303
09/14/2020,QUEENS,,False,40.74734459,-73.87912871,11372
09/14/2020,STATEN ISLAND,,True,40.63764544,-74.1612575,10303
09/14/2020,BRONX,,False,40.85657673,-73.84389368,10461
09/15/2020,MANHATTAN,MULTI DWELL - PUBLIC HOUS,False,40.72339313,-73.97625702,10009
09/15/2020,STATEN ISLAND,,True,40.63584491,-74.16509034,10303
09/15/2020,STATEN ISLAND,,True,40.64224511,-74.08660211,10301
09/15/2020,BROOKLYN,,False,40.68637058,-73.9145924,11233
09/15/2020,BROOKLYN,,False,40.68637058,-73.9145924,11233
09/16/2020,MANHATTAN,,False,40.83883092,-73.94360576,10032
09/16/2020,BROOKLYN,,False,40.63403673,-73.94729074,11210
09/16/2020,BRONX,,False,40.85820487,-73.87097732,10467
09/16/2020,MANHATTAN,,False,40.83883092,-73.94360576,10032
09/16/2020,BRONX,,True,40.82183339,-73.90073002,10456
09/17/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.65690634,-73.88509138,11239
09/17/2020,BRONX,,True,40.80743434,-73.91297047,10455
09/17/2020,BRONX,,True,40.80743434,-73.91297047,10455
09/17/2020,STATEN ISLAND,,False,40.63388396,-74.13333619,10302
09/17/2020,BRONX,,False,40.88710575,-73.86086345,10470
09/18/2020,QUEENS,,False,40.7609561,-73.93224028,11106
09/18/2020,BROOKLYN,,False,40.70498067,-73.93320134,11206
09/18/2020,BROOKLYN,,False,40.68186607,-73.91025492,11233
09/18/2020,QUEENS,,True,40.58951507,-73.8136514,11693
09/18/2020,BROOKLYN,,False,40.60990086,-73.92237421,11234
09/19/2020,QUEENS,,False,40.75827657,-73.88017686,11369
09/19/2020,MANHATTAN,MULTI DWELL - PUBLIC HOUS,True,40.78872009,-73.93999542,10029
09/19/2020,BROOKLYN,,False,40.6787087,-74.00861293,11231
09/20/2020,BROOKLYN,,False,40.67639661,-74.00492386,11231
09/20/2020,MANHATTAN,,False,40.83957539,-73.93987863,10032
09/20/2020,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.83061207,-73.90728113,10456
09/20/2020,QUEENS,,False,40.68683325,-73.77471114,11434
09/20/2020,QUEENS,,False,40.68683325,-73.77471114,11434
09/21/2020,BRONX,,False,40.88565524,-73.8287248,10475
09/21/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.57916181,-74.00037111,11224
09/21/2020,BRONX,,False,40.88565524,-73.8287248,10475
09/21/2020,BROOKLYN,,False,40.64732108,-73.92889622,11203
09/21/2020,BRONX,,False,40.88565524,-73.8287248,10475
09/21/2020,BROOKLYN,,False,40.68481756,-73.97070343,11205
09/21/2020,BROOKLYN,,True,40.66399003,-73.86669055,11208
09/22/2020,QUEENS,,False,40.69886792,-73.76270781,11423
09/22/2020,MANHATTAN,,False,40.80330517,-73.9506078,10026
09/23/2020,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.81370961,-73.92318461,10454
09/23/2020,QUEENS,,True,40.59523867,-73.76373412,11691
09/23/2020,QUEENS,,True,40.59523867,-73.76373412,11691
09/23/2020,MANHATTAN,,False,40.8033384,-73.94872838,10026
09/23/2020,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.82064105,-73.82243932,10465
09/23/2020,BROOKLYN,,False,40.64444972,-74.00921907,11220
09/23/2020,BROOKLYN,MULTI DWELL - APT BUILD,False,40.68707462,-73.94320474,11216
09/24/2020,BROOKLYN,,False,40.68573898,-73.87475986,11208
09/24/2020,BROOKLYN,,False,40.67393503,-73.88214804,11207
09/24/2020,QUEENS,,False,40.76514708,-73.81943732,11355
09/24/2020,BROOKLYN,,False,40.68573898,-73.87475986,11208
09/25/2020,BRONX,,False,40.80935223,-73.91248074,10455
09/25/2020,BROOKLYN,,False,40.67681704,-73.90811482,11233
09/25/2020,BROOKLYN,,True,40.68700039,-73.93734365,11221
09/25/2020,BROOKLYN,,False,40.68700039,-73.93734365,11221
09/25/2020,MANHATTAN,,False,40.82788479,-73.93823787,10039
09/26/2020,QUEENS,MULTI DWELL - PUBLIC HOUS,False,40.75544249,-73.94342212,10044
09/26/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.68787209,-73.93303143,11221
09/26/2020,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.80550298,-73.91647861,10454
09/27/2020,MANHATTAN,MULTI DWELL - PUBLIC HOUS,False,40.82988338,-73.93675968,10039
09/27/2020,MANHATTAN,,False,40.79525721,-73.94935828,10026
09/27/2020,BROOKLYN,,False,40.66732275,-73.87450426,11208
09/27/2020,QUEENS,,False,40.771102,-73.83449919,11354
09/27/2020,BROOKLYN,,False,40.66732275,-73.87450426,11208
09/27/2020,BROOKLYN,,False,40.6555687,-73.91199772,11212
09/27/2020,STATEN ISLAND,PVT HOUSE,True,40.59912661,-74.07459332,10305
09/27/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.69575789,-73.94928262,11206
09/28/2020,BROOKLYN,,True,40.67851673,-73.9291444,11233
09/28/2020,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.8232034,-73.86341809,10473
09/28/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,True,40.67316449,-73.90776791,11233
09/28/2020,BROOKLYN,,True,40.67851673,-73.9291444,11233
09/29/2020,MANHATTAN,,False,40.79829328,-73.94082201,10026
09/29/2020,BROOKLYN,,True,40.6808443,-73.89558134,11207
09/30/2020,BROOKLYN,COMMERCIAL BLDG,False,40.58030358,-73.98439908,11224
09/30/2020,BROOKLYN,COMMERCIAL BLDG,True,40.58030358,-73.98439908,11224
09/30/2020,BROOKLYN,MULTI DWELL - APT BUILD,False,40.69579146,-73.93909478,11206
09/30/2020,BROOKLYN,COMMERCIAL BLDG,False,40.58030358,-73.98439908,11224
09/30/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.67009832,-73.87403875,11208
09/30/2020,BROOKLYN,COMMERCIAL BLDG,True,40.58030358,-73.98439908,11224
09/30/2020,BRONX,,False,40.88756498,-73.86229625,10470
09/30/2020,QUEENS,MULTI DWELL - APT BUILD,True,40.7546197,-73.87619572,11372
10/01/2020,BRONX,,False,40.83956043,-73.91594299,10452
10/01/2020,BROOKLYN,,False,40.6611646,-73.90758581,11212
10/02/2020,MANHATTAN,,False,40.82424917,-73.95217889,10031
10/02/2020,QUEENS,,False,40.68910816,-73.78696366,11434
10/02/2020,QUEENS,,False,40.68910816,-73.78696366,11434
10/03/2020,QUEENS,MULTI DWELL - PUBLIC HOUS,False,40.69783592,-73.79584547,11433
10/03/2020,BROOKLYN,,True,40.64807745,-73.89783445,11236
10/03/2020,QUEENS,MULTI DWELL - PUBLIC HOUS,False,40.69783592,-73.79584547,11433
10/03/2020,MANHATTAN,,False,40.85170536,-73.93199489,10033
10/03/2020,BROOKLYN,,False,40.62444157,-73.93486338,11210
10/03/2020,BRONX,,False,40.81151607,-73.90341775,10455
10/04/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.69677934,-73.94655662,11206
10/05/2020,BRONX,,False,40.86235893,-73.89641279,10458
10/05/2020,BROOKLYN,,False,40.67749009,-73.93032305,11233
10/05/2020,QUEENS,,False,40.67114437,-73.7563807,11413
10/05/2020,BRONX,,False,40.9023858,-73.84809807,10550
10/05/2020,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.81687149,-73.85068425,10473
10/05/2020,QUEENS,,False,40.67059606,-73.76508667,11434
10/06/2020,BROOKLYN,,False,40.67125356,-73.92671475,11233
10/06/2020,BROOKLYN,,False,40.57482578,-73.99092728,11224
10/06/2020,BROOKLYN,,False,40.63532362,-73.88735855,11236
10/06/2020,BROOKLYN,,False,40.57482578,-73.99092728,11224
10/06/2020,MANHATTAN,GAS STATION,False,40.86408504,-73.91800438,10034
10/06/2020,BRONX,,False,40.83643579,-73.85146611,10462
10/06/2020,MANHATTAN,,False,40.87252595,-73.91227037,10034
10/06/2020,QUEENS,,False,40.74514995,-73.86242686,11368
10/07/2020,BROOKLYN,SOCIAL CLUB/POLICY LOCATI,True,40.65662373,-73.90499174,11212
10/07/2020,BROOKLYN,SOCIAL CLUB/POLICY LOCATI,False,40.65662373,-73.90499174,11212
10/07/2020,QUEENS,,False,40.66547226,-73.81857169,11420
10/07/2020,BROOKLYN,SOCIAL CLUB/POLICY LOCATI,True,40.65662373,-73.90499174,11212
10/07/2020,BROOKLYN,SOCIAL CLUB/POLICY LOCATI,False,40.65662373,-73.90499174,11212
10/07/2020,QUEENS,,False,40.66547226,-73.81857169,11420
10/08/2020,BRONX,,False,40.81854617,-73.9078261,10455
10/09/2020,BRONX,,False,40.85399676,-73.89897719,10457
10/09/2020,QUEENS,,False,40.70323928,-73.78107958,11433
10/09/2020,BRONX,,False,40.85399676,-73.89897719,10457
10/09/2020,BRONX,,False,40.83361487,-73.87842586,10472
10/09/2020,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.81428776,-73.92364524,10454
10/10/2020,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.83576867,-73.90439622,10456
10/10/2020,BRONX,,False,40.84386334,-73.91509701,10452
10/10/2020,MANHATTAN,,False,40.81294931,-73.955882,10115
10/10/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.67051476,-73.92956723,11213
10/10/2020,MANHATTAN,,True,40.86446885,-73.92030735,10034
10/10/2020,BRONX,,False,40.84386334,-73.91509701,10452
10/11/2020,MANHATTAN,,True,40.728774,-73.98155843,10009
10/11/2020,BROOKLYN,,False,40.64505953,-73.96420804,11226
10/11/2020,BRONX,,False,40.85131643,-73.90211697,10457
10/11/2020,BROOKLYN,,False,40.66888249,-73.94920325,11213
10/11/2020,QUEENS,BEAUTY/NAIL SALON,False,40.67532339,-73.73824017,11411
10/11/2020,BROOKLYN,,False,40.66535579,-73.92232274,11212
10/11/2020,BRONX,,False,40.81251902,-73.9028121,10455
10/12/2020,MANHATTAN,,False,40.81472913,-73.94920099,10027
10/12/2020,BROOKLYN,,False,40.68158554,-73.87775433,11208
10/12/2020,BRONX,,True,40.83263068,-73.88844356,10459
10/12/2020,BRONX,,False,40.87048031,-73.84625011,10469
10/13/2020,BROOKLYN,,True,40.71301472,-73.94121425,11211
10/13/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.68932981,-73.94968055,11216
10/13/2020,QUEENS,,False,40.70225532,-73.90826707,11237
10/14/2020,BROOKLYN,,False,40.66996814,-73.90888577,11212
10/14/2020,MANHATTAN,,True,40.863772,-73.92219471,10034
10/14/2020,BROOKLYN,,False,40.63630377,-73.91904989,11236
10/14/2020,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.70370632,-73.94325706,11206
10/15/2020,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.81606719,-73.90855073,10455
10/15/2020,BRONX,,False,40.82500021,-73.91661538,10456
10/15/2020,QUEENS,,True,40.70322778,-73.80256007,11435
